,case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income,pop2026
149,2161,OK,False,"Atoka County, OK",Atoka County,1p1c,8736.0,4587.1242,12437.1036,8244.48264,4827.49332,6151.23636,5603.51184,50586.9492,48132.47265625,
150,1426,MS,False,"Attala County, MS",Attala County,2p3c,10956.0,11604.07548,14271.3492,20596.9404,8174.40528,4563.78192,6456.82032,76623.3756,47172.38671875,
151,1426,MS,False,"Attala County, MS",Attala County,1p1c,8208.0,4847.06136,11826.26076,8837.2434,4730.36352,2849.45016,4783.10556,46081.4856,47172.38671875,
152,1508,MO,False,"Audrain County, MO",Audrain County,2p3c,10344.0,9627.35664,14707.3944,24670.524,7236.41016,10110.2226,8114.26536,84810.1752,55012.20703125,
153,1508,MO,False,"Audrain County, MO",Audrain County,1p1c,8100.0,4021.3788,11458.24296,10593.73824,4392.05352,4630.31508,5192.06256,48387.7908,55012.20703125,
154,800,IA,False,"Audubon County, IA",Audubon County,2p3c,10668.0,10835.35176,16135.4952,17130.8076,7791.51264,11189.79708,8125.13304,81876.0996,63626.25,
155,800,IA,False,"Audubon County, IA",Audubon County,1p1c,8580.0,4525.96248,12684.8484,7360.49856,4748.8074,6739.41132,6140.8554,50780.3844,63626.25,
156,2076,OH,False,"Auglaize County, OH",Auglaize County,2p3c,12372.0,10139.83884,15031.2228,15497.1996,8156.9268,13903.7568,6578.85936,81679.8048,81172.65625,
157,2076,OH,False,"Auglaize County, OH",Auglaize County,1p1c,8808.0,4235.44488,11513.75388,6659.9634,4726.15428,6965.04276,4637.43756,47545.7964,81172.65625,
158,2857,VA,True,"Staunton-Waynesboro, VA MSA",Augusta County,2p3c,15351.69,11970.13404,15915.0456,18398.148,9899.7744,16990.4604,12131.4612,100656.7152,75494.3046875,
159,2857,VA,True,"Staunton-Waynesboro, VA MSA",Augusta County,1p1c,11275.25316,4999.96476,12385.1676,7869.2088,5897.15328,9011.51592,8031.39036,59469.6564,75494.3046875,
160,2392,SD,False,"Aurora County, SD",Aurora County,2p3c,10728.0,12006.7404,16045.1472,22534.272,8237.69316,12727.3956,6312.81228,88592.0628,75728.421875,
161,2392,SD,False,"Aurora County, SD",Aurora County,1p1c,8628.0,5015.25552,12987.5964,9677.65284,4943.48952,5254.51284,4459.00776,50965.512,75728.421875,
162,2560,TX,True,"Austin County, TX HUD Metro FMR Area",Austin County,2p3c,14904.0,10981.77468,15886.8672,18314.3736,9379.437,13281.57,6412.58568,89160.6096,80292.6640625,
163,2560,TX,True,"Austin County, TX HUD Metro FMR Area",Austin County,1p1c,11472.0,4587.1242,13093.626,7833.28416,5818.85412,6981.10404,5140.3986,54926.3904,80292.6640625,
164,1,AL,True,"Montgomery, AL MSA",Autauga County,2p3c,15257.1504,12189.7704,14994.6,20241.1872,9945.10176,18802.1892,13210.1484,104640.1524,73010.4140625,
165,1,AL,True,"Montgomery, AL MSA",Autauga County,1p1c,12067.5024,5091.70788,11588.19288,8659.5564,6217.45896,6147.8298,7422.07836,57194.3256,73010.4140625,
166,1923,NC,False,"Avery County, NC",Avery County,2p3c,12000.0,11018.3796,14507.2392,20932.0404,8340.46656,12569.7264,9117.39036,88485.24,50981.9140625,
167,1923,NC,False,"Avery County, NC",Avery County,1p1c,9468.0,4602.41424,11889.36624,8980.94316,5098.266,6744.59688,6364.01952,53147.6076,50981.9140625,
168,1124,LA,False,"Avoyelles Parish, LA",Avoyelles Parish,2p3c,11676.0,11201.41044,14135.628,21853.56,8289.3882,8524.55784,7552.23408,83232.7788,50716.9921875,
169,1124,LA,False,"Avoyelles Parish, LA",Avoyelles Parish,1p1c,8700.0,4678.8666,11658.96828,9376.11696,4847.69088,4240.9698,5252.13684,48754.7496,50716.9921875,
170,249,CO,False,"Baca County, CO",Baca County,2p3c,12600.0,10030.02024,16553.4,15272.6484,8199.74856,13247.8632,7754.21856,83657.9004,49474.53125,
171,249,CO,False,"Baca County, CO",Baca County,1p1c,8808.0,4189.5732,13525.9272,6541.97604,4709.53344,7368.35964,5541.85548,50685.2232,49474.53125,
172,396,GA,False,"Bacon County, GA",Bacon County,2p3c,9948.0,10286.26176,14258.7408,18586.3488,7331.6712,9140.19144,6212.844,75764.0568,46991.66796875,
173,396,GA,False,"Bacon County, GA",Bacon County,1p1c,7776.0,4296.60612,11840.6616,7975.04592,4374.3816,5156.44884,5027.1954,46446.3396,46991.66796875,
174,2561,TX,False,"Bailey County, TX",Bailey County,2p3c,12600.0,11018.3796,15738.798,19172.772,8557.86984,9384.7434,5069.11704,81541.6812,64194.08203125,
175,2561,TX,False,"Bailey County, TX",Bailey County,1p1c,8808.0,4602.41424,12390.0456,8226.5208,4859.1222,4785.0,3851.91024,47523.012,64194.08203125,
176,2236,OR,False,"Baker County, OR",Baker County,2p2c,9732.0,9444.375,14738.142,16604.5896,6948.35664,14136.8076,11626.32792,83230.5996,59848.5546875,
177,397,GA,True,"Albany, GA MSA",Baker County,2p0c,5310.85584,5801.42436,13614.6432,10298.95968,4026.41712,0.0,6237.91044,45290.2092,52946.23046875,
178,2,AL,True,"Daphne-Fairhope-Foley, AL MSA",Baldwin County,1p0c,8616.0,3714.29484,10731.65256,5593.47984,4467.7518,0.0,6455.71512,39578.8944,77884.7578125,276610.0
179,398,GA,False,"Baldwin County, GA",Baldwin County,2p2c,8508.0,8454.96312,13046.8152,15159.744,6146.35104,8232.73608,5740.70688,65289.3168,64543.203125,276610.0
180,1003,KY,False,"Ballard County, KY",Ballard County,2p3c,10368.0,9883.59744,16018.914,22021.1088,7337.95236,12218.6976,9339.21096,87187.482,58468.5,
181,1003,KY,False,"Ballard County, KY",Ballard County,1p1c,8340.0,4128.4116,12680.802,9447.96612,4517.79708,5833.311,6431.17608,51379.4652,58468.5,
182,1206,MD,True,"Baltimore-Columbia-Towson, MD MSA",Baltimore County,2p3c,21358.7904,11640.68184,14591.3556,12617.6952,11957.01048,18510.6612,11903.45292,102579.6444,97940.71875,859923.0
183,1206,MD,True,"Baltimore-Columbia-Towson, MD MSA",Baltimore County,1p1c,16486.6512,4862.3514,10340.01264,5390.39208,7735.58568,10254.843,8363.844,63433.6812,97940.71875,859923.0
184,1227,MD,True,"Baltimore-Columbia-Towson, MD MSA",Baltimore city,2p3c,17602.1364,12848.676,11686.6128,12617.6952,11033.53128,16954.0212,9276.9924,92019.6684,64801.96484375,569779.0
185,1227,MD,True,"Baltimore-Columbia-Towson, MD MSA",Baltimore city,1p1c,13586.9256,5366.93556,7919.09256,5390.39208,6867.73092,9392.46972,6649.35936,55172.9064,64801.96484375,569779.0
186,2350,SC,False,"Bamberg County, SC",Bamberg County,2p3c,12264.0,10762.13892,14344.6212,15528.5748,8343.27828,7958.21268,4963.63296,74164.4592,53411.3828125,
187,2350,SC,False,"Bamberg County, SC",Bamberg County,1p1c,8604.0,4495.38168,11846.751,6663.78804,4746.42264,4340.84328,3834.32412,44531.5104,53411.3828125,
188,2562,TX,True,"San Antonio-New Braunfels, TX HUD Metro FMR Area",Bandera County,2p3c,15193.8852,11494.2576,15871.4328,18775.134,9670.16676,13269.8544,6746.55468,91021.2828,69019.140625,
189,2562,TX,True,"San Antonio-New Braunfels, TX HUD Metro FMR Area",Bandera County,1p1c,11705.38548,4801.1898,12438.8736,8030.87112,5980.98336,6974.94504,5170.67172,55102.9224,69019.140625,
190,399,GA,False,"Banks County, GA",Banks County,2p3c,10212.0,11274.62112,15653.1372,17706.7152,7785.45048,9028.51752,6818.96856,78479.4084,57068.9375,
191,399,GA,False,"Banks County, GA",Banks County,1p1c,8208.0,4709.4474,12398.9328,7597.83468,4680.50064,5093.4474,5420.0508,48108.2136,57068.9375,
192,1680,NE,False,"Banner County, NE",Banner County,2p3c,11388.0,11457.65256,16472.76,27351.3132,8277.88116,18094.0296,12722.1024,105763.734,60807.61328125,
193,1680,NE,False,"Banner County, NE",Banner County,1p1c,8868.0,4785.89976,13762.7016,11743.33452,4947.34608,6585.47832,6775.33596,57468.0936,60807.61328125,
194,560,ID,True,"Pocatello, ID MSA",Bannock County,2p3c,13392.0,11494.2576,14997.0144,17423.7204,9017.27196,15627.054,8846.34372,90797.6604,66481.8515625,
195,560,ID,True,"Pocatello, ID MSA",Bannock County,1p1c,9384.0,4801.1898,10882.76808,7466.69976,5139.85368,6660.50616,5007.6954,49342.7112,66481.8515625,
196,1259,MI,False,"Baraga County, MI",Baraga County,2p3c,10956.0,12043.3464,15698.022,20439.9048,8333.57076,15624.732,9492.45336,92588.0268,58696.45703125,
197,1259,MI,False,"Baraga County, MI",Baraga County,1p1c,8808.0,5030.54592,12309.57,8779.53072,5014.251,6524.24628,6122.60928,52588.752,58696.45703125,
198,898,KS,False,"Barber County, KS",Barber County,2p3c,10872.0,11530.86396,15890.37,20649.3408,8117.44116,9740.655,7806.20292,84606.8736,63826.48046875,
199,898,KS,False,"Barber County, KS",Barber County,1p1c,8616.0,4816.48056,12832.9872,8869.34328,4867.11768,6018.58488,6024.6054,52045.1196,63826.48046875,
200,3,AL,False,"Barbour County, AL",Barbour County,1p0c,5856.0,3237.03924,10890.72876,5686.79004,3294.7668,0.0,5458.2774,34423.602,42822.75390625,
201,3022,WV,False,"Barbour County, WV",Barbour County,2p2c,8112.0,8544.91044,14210.0772,25721.6604,6035.4558,11634.23148,10574.01564,84832.3476,53576.703125,
202,2019,ND,False,"Barnes County, ND",Barnes County,2p3c,12072.0,12043.3464,15688.752,16041.7356,8737.9416,13499.9112,6109.76556,84193.4532,88272.125,
203,2019,ND,False,"Barnes County, ND",Barnes County,1p1c,9084.0,5030.54592,12202.4292,6893.4756,5114.2566,6867.41088,4534.21476,49726.3296,88272.125,
204,1228,MA,True,"Barnstable Town, MA MSA",Barnstable County,2p3c,25068.0,16069.9968,16230.4836,15626.1564,14905.9188,28360.5024,22002.0624,138263.124,95838.8125,232192.0
205,1228,MA,True,"Barnstable Town, MA MSA",Barnstable County,1p1c,20004.0,6712.49124,11934.60504,6650.23248,9680.43828,14598.3336,13421.1396,83001.24,95838.8125,232192.0
206,2351,SC,False,"Barnwell County, SC",Barnwell County,2p3c,10776.0,10030.02024,13993.4916,15696.1248,7538.84112,7583.97,3844.64064,69463.0896,52139.14453125,
207,2351,SC,False,"Barnwell County, SC",Barnwell County,1p1c,8148.0,4189.5732,11549.77956,6735.63792,4470.38928,4136.71104,3037.62504,42267.7152,52139.14453125,
208,1004,KY,False,"Barren County, KY",Barren County,2p3c,11100.0,9773.77956,14938.8396,16952.7432,7563.39408,12211.2336,7908.28932,80448.2808,49419.08203125,
209,1004,KY,False,"Barren County, KY",Barren County,1p1c,8268.0,4082.54076,11751.717,7274.51076,4475.08776,5829.74856,5541.83976,47223.4452,49419.08203125,
210,3079,WI,False,"Barron County, WI",Barron County,2p3c,11916.0,10542.50388,15143.4804,22743.708,8137.60176,17319.0708,10810.3044,96612.6684,68349.6484375,
211,3079,WI,False,"Barron County, WI",Barron County,1p1c,8808.0,4403.63928,11839.24296,9767.46528,4787.09808,8389.72488,6756.86352,54752.0328,68349.6484375,
212,400,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Barrow County,2p3c,15287.316,11311.22748,15679.608,16596.99,9637.7022,12936.4896,9584.30496,91033.6404,72049.3046875,
213,400,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Barrow County,1p1c,12149.8788,4724.73744,12658.1352,7096.82376,6114.33912,7250.4456,7434.98436,57429.3456,72049.3046875,
214,1260,MI,True,"Barry County, MI HUD Metro FMR Area",Barry County,1p0c,7752.0,2718.28272,11441.18844,4525.34988,3793.79628,0.0,5359.88676,35590.5024,77261.46875,
215,1509,MO,False,"Barry County, MO",Barry County,2p2c,7944.0,8904.69648,14257.566,14218.0488,6104.94768,8820.69948,5688.2538,65938.2132,55388.0234375,
216,706,IN,True,"Columbus, IN MSA",Bartholomew County,2p3c,14172.0,10396.08036,14573.484,17673.9936,8901.98436,22445.6256,10651.80468,98814.9732,79837.78125,
217,706,IN,True,"Columbus, IN MSA",Bartholomew County,1p1c,10812.0,4342.47768,11097.42408,7523.78028,5491.065,10546.2744,6740.70336,56553.726,79837.78125,
218,899,KS,False,"Barton County, KS",Barton County,1p0c,6492.0,3019.1616,10776.70536,5646.69,3446.26908,0.0,5454.1974,34835.0244,69408.3046875,
219,1510,MO,False,"Barton County, MO",Barton County,2p2c,7944.0,8305.05396,14324.7888,18529.0344,5887.67316,9068.751,6751.47288,70810.7748,61338.48046875,
220,401,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Bartow County,2p3c,14410.6788,10688.92752,15170.85,18104.9352,9094.57692,12567.0072,9189.53904,89226.516,67339.25,
221,401,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Bartow County,1p1c,11453.15556,4464.80088,12313.3332,7743.47172,5767.70328,7043.36352,7108.07004,55893.8964,67339.25,
222,2563,TX,True,"Austin-Round Rock, TX MSA",Bastrop County,2p3c,18399.2652,11201.41044,16684.6452,19277.7804,10725.49224,14492.706,8432.60964,99213.9144,78419.734375,
223,2563,TX,True,"Austin-Round Rock, TX MSA",Bastrop County,1p1c,14277.3516,4678.8666,13019.8392,8246.41992,6868.58496,7617.70464,6154.89036,60863.6544,78419.734375,
224,1511,MO,True,"Bates County, MO HUD Metro FMR Area",Bates County,2p3c,11172.0,10725.53316,14966.2416,22616.6964,7934.34012,14373.9684,9521.87472,91310.6544,64823.52734375,
225,1511,MO,True,"Bates County, MO HUD Metro FMR Area",Bates County,1p1c,8472.0,4480.09128,11780.96856,9643.34916,4693.0536,6620.10504,5880.31236,51569.8824,64823.52734375,
226,1005,KY,False,"Bath County, KY",Bath County,1p0c,5820.0,2884.28484,11324.88864,4786.79004,3153.90564,0.0,5426.90808,33396.7764,54080.875,
227,2858,VA,False,"Bath County, VA",Bath County,2p2c,8460.0,9144.55296,15902.52,15842.3172,6378.82392,11058.5508,7911.27324,74698.0368,67472.7421875,
228,114,AR,False,"Baxter County, AR",Baxter County,2p3c,10764.0,11677.28688,14067.6708,16868.9688,8131.36308,10578.64668,6787.6326,78875.5668,52002.578125,
229,114,AR,False,"Baxter County, AR",Baxter County,1p1c,8652.0,4877.64144,11378.40384,7238.58624,4902.32268,4936.46304,5186.39832,47171.8152,52002.578125,
230,329,FL,True,"Panama City-Lynn Haven-Panama City Beach, FL HUD Metro FMR Area",Bay County,1p0c,10260.0,3527.54256,9735.05856,4789.47984,4995.77052,0.0,5104.33188,38412.1848,69290.21875,214310.0
231,1261,MI,True,"Bay City, MI MSA",Bay County,2p2c,9312.0,8454.96312,14599.4664,12999.8436,6437.67192,15943.4952,7804.64064,75552.0816,62841.75390625,214310.0
232,3080,WI,False,"Bayfield County, WI",Bayfield County,2p3c,11196.0,11384.43972,16003.6284,19225.1736,8181.78444,17193.9624,9911.16432,93096.1524,68050.84375,
233,3080,WI,False,"Bayfield County, WI",Bayfield County,1p1c,9000.0,4755.31824,12608.1708,8258.62056,4984.09428,8329.11984,6734.42208,54669.744,68050.84375,
234,2564,TX,False,"Baylor County, TX",Baylor County,2p3c,12600.0,10505.89668,15920.5824,19172.772,8372.17824,9384.7434,4957.75776,80913.9312,59775.65234375,
235,2564,TX,False,"Baylor County, TX",Baylor County,1p1c,8808.0,4388.34816,12541.4892,8226.5208,4781.5572,4785.0,3820.95708,47351.874,59775.65234375,
236,2393,SD,False,"Beadle County, SD",Beadle County,2p3c,12336.0,11567.46972,14240.7228,22534.272,8661.16992,13128.8832,6353.10132,88821.6216,67270.453125,
237,2393,SD,False,"Beadle County, SD",Beadle County,1p1c,8628.0,4831.77096,10953.36324,9677.65284,4877.00568,5420.26716,4009.84752,48397.9068,67270.453125,
238,561,ID,False,"Bear Lake County, ID",Bear Lake County,2p3c,12600.0,10945.16892,16756.1328,17744.0004,8531.343,13699.9044,8344.15644,88620.7032,68784.0,
239,561,ID,False,"Bear Lake County, ID",Bear Lake County,1p1c,8808.0,4571.83416,13426.8384,7601.75976,4848.04176,5838.26808,5237.60928,50332.3536,68784.0,
240,1924,NC,False,"Beaufort County, NC",Beaufort County,1p0c,6948.0,3102.1626,11064.63936,6394.79004,3641.5704,0.0,5930.43564,37081.5996,61152.625,207403.0
241,2352,SC,True,"Beaufort County, SC HUD Metro FMR Area",Beaufort County,2p2c,14448.0,10883.51736,14405.6748,15019.92,9178.60764,11712.8826,9447.22632,85095.8316,81559.765625,207403.0
242,1125,LA,False,"Beauregard Parish, LA",Beauregard Parish,2p3c,12048.0,11530.86396,15516.372,21602.2368,8543.5518,8751.41676,8145.09372,86137.5348,66995.265625,
243,1125,LA,False,"Beauregard Parish, LA",Beauregard Parish,1p1c,8700.0,4816.48056,12199.2888,9268.34184,4897.55424,4353.83208,5448.89064,49684.3884,66995.265625,
244,2807,UT,False,"Beaver County, UT",Beaver County,2p2c,8808.0,9354.42768,16206.6888,15822.9492,6580.96368,15057.2736,9365.7576,81196.0608,68837.390625,165508.0
245,2275,PA,True,"Pittsburgh, PA HUD Metro FMR Area",Beaver County,2p0c,7727.68728,5497.08804,12830.586,7329.0798,4791.85764,0.0,5825.80848,44002.1076,76502.6484375,165508.0
246,1621,MT,False,"Beaverhead County, MT",Beaverhead County,2p3c,11280.0,12299.5872,15703.5984,17576.4492,8543.814,17320.8984,10172.06256,92896.4064,72938.53125,
247,1621,MT,False,"Beaverhead County, MT",Beaverhead County,1p1c,9072.0,5137.57872,12587.9316,7529.9106,5148.69108,6890.4792,6470.34372,52836.9372,72938.53125,
248,1338,MN,False,"Becker County, MN",Becker County,2p3c,11832.0,12006.7404,15527.0436,16674.2712,8637.71628,12813.0072,8025.50028,85516.2768,73830.84375,
249,1338,MN,False,"Becker County, MN",Becker County,1p1c,8808.0,5015.25552,12156.0732,6984.32076,5008.7106,6828.55296,4809.58188,49610.496,73830.84375,
250,2163,OK,False,"Beckham County, OK",Beckham County,2p3c,12420.0,11640.68184,14835.666,19214.6592,8718.13404,16966.944,10013.74224,93809.8248,61798.5,
251,2163,OK,False,"Beckham County, OK",Beckham County,1p1c,9984.0,4862.3514,11498.21124,8244.48264,5379.41856,6386.38476,5970.36324,52325.2152,61798.5,
252,2859,VA,True,"Lynchburg, VA MSA",Bedford County,2p2c,9823.92924,9684.23076,15349.5852,16420.9908,7068.57564,14307.4992,9535.68756,82190.496,78589.15625,
253,2459,TN,False,"Bedford County, TN",Bedford County,2p0c,7236.0,5877.50868,12970.6572,11037.58008,4751.54112,0.0,5270.69532,47143.98,58489.0390625,
254,2565,TX,False,"Bee County, TX",Bee County,2p3c,15600.0,10835.35176,14524.7604,18753.8976,9578.57076,10467.36624,5775.0546,85535.004,51292.015625,
255,2565,TX,False,"Bee County, TX",Bee County,1p1c,11100.0,4525.96248,11377.42524,8046.8958,5661.90276,5336.99676,4363.57032,50412.756,51292.015625,
256,1787,NH,False,"Belknap County, NH",Belknap County,2p3c,17136.0,13690.6128,15151.6368,13558.248,11169.69732,15687.168,7287.43728,93680.8008,87885.015625,
257,1787,NH,False,"Belknap County, NH",Belknap County,1p1c,12684.0,5718.61416,12133.8636,5804.14308,6667.99296,8310.86136,5457.39444,56776.8696,87885.015625,
258,1006,KY,False,"Bell County, KY",Bell County,1p0c,5700.0,2925.78516,10655.94732,4618.79004,3125.46204,0.0,5189.8554,32215.8396,33254.7890625,410604.0
259,2566,TX,True,"Killeen-Temple, TX HUD Metro FMR Area",Bell County,2p2c,9793.815,7765.37472,13392.5592,16025.8164,6362.38692,11166.86064,4647.58596,69154.4004,66235.4140625,410604.0
260,2077,OH,True,"Wheeling, WV-OH MSA",Belmont County,2p3c,11186.08596,10139.83884,14585.6808,16836.246,7727.2236,15534.42,6807.82836,82817.3256,67819.8046875,
261,2077,OH,True,"Wheeling, WV-OH MSA",Belmont County,1p1c,8695.06644,4235.44488,10961.2764,7164.53172,4685.23428,8008.95264,4851.4728,48601.98,67819.8046875,
262,1339,MN,False,"Beltrami County, MN",Beltrami County,2p3c,12420.0,11274.62112,14852.6664,15791.004,8585.4954,12906.6876,7494.27324,83324.748,64250.55859375,
263,1339,MN,False,"Beltrami County, MN",Beltrami County,1p1c,9552.0,4709.4474,11706.3948,6617.89752,5167.485,6878.47848,4677.34392,49309.0488,64250.55859375,
264,402,GA,False,"Ben Hill County, GA",Ben Hill County,2p3c,10320.0,10835.35176,13796.9676,18125.5884,7665.4182,9015.67968,6272.74224,76031.748,41122.328125,
265,402,GA,False,"Ben Hill County, GA",Ben Hill County,1p1c,7776.0,4525.96248,11283.27396,7777.45968,4457.48616,5086.20444,4833.9492,45740.3352,41122.328125,
266,562,ID,False,"Benewah County, ID",Benewah County,2p3c,14160.0,12336.1932,15656.4504,16277.9448,9600.61596,14151.7692,8915.63304,91098.6096,54157.88671875,
267,562,ID,False,"Benewah County, ID",Benewah County,1p1c,9936.0,5152.86912,12352.0704,6973.07448,5467.2924,6030.83244,5479.28904,51391.4292,54157.88671875,
268,2394,SD,False,"Bennett County, SD",Bennett County,2p3c,10728.0,12043.3464,14673.192,27979.6236,8250.95724,12941.3892,7344.87528,93961.3824,52074.45703125,
269,2394,SD,False,"Bennett County, SD",Bennett County,1p1c,8628.0,5030.54592,11917.39452,12012.7704,4949.02992,5342.85972,4745.12112,52625.7192,52074.45703125,
270,2837,VT,False,"Bennington County, VT",Bennington County,2p3c,15240.0,12043.3464,15327.9996,19768.5996,9885.8328,15118.6464,9561.25776,96945.6792,76159.6875,
271,2837,VT,False,"Bennington County, VT",Bennington County,1p1c,11280.0,5030.54592,11633.6016,12738.9804,5909.9538,8216.68356,7486.26924,62296.0308,76159.6875,
272,2020,ND,False,"Benson County, ND",Benson County,2p3c,10956.0,11640.68184,16267.5384,16041.7356,8187.66948,13585.4148,5790.46104,82469.502,56436.4140625,
273,2020,ND,False,"Benson County, ND",Benson County,1p1c,8808.0,4862.3514,13255.0428,6893.4756,4953.3072,6910.90728,4642.8984,50325.984,56436.4140625,
274,250,CO,False,"Bent County, CO",Bent County,2p3c,11808.0,11164.80396,16201.9044,15272.6484,8323.95336,13015.3956,7722.969,83509.6752,41665.51953125,
